iteration, enemy_level, game_time(s), date, my_score, enemy_score, battle_result
128, 1, 225, 2020-08-01T16:44:07+00:00, 16, 4, WIN
128, 2, 225, 2020-08-01T16:48:55+00:00, 9, 2, WIN
128, 3, 225, 2020-08-01T16:53:43+00:00, 10, 0, WIN
129, 1, 225, 2020-08-01T16:58:31+00:00, 10, 9, WIN
129, 2, 225, 2020-08-01T17:03:18+00:00, 9, 2, WIN
129, 3, 225, 2020-08-01T17:08:06+00:00, 10, 0, WIN
130, 1, 225, 2020-08-01T17:12:56+00:00, 12, 10, WIN
130, 2, 225, 2020-08-01T17:17:45+00:00, 10, 1, WIN
130, 3, 225, 2020-08-01T17:22:33+00:00, 9, 0, WIN
131, 1, 225, 2020-08-01T17:27:22+00:00, 9, 10, LOSE
131, 2, 225, 2020-08-01T17:32:10+00:00, 10, 1, WIN
131, 3, 225, 2020-08-01T17:36:58+00:00, 10, 0, WIN
132, 1, 225, 2020-08-01T17:41:46+00:00, 10, 0, WIN
132, 2, 225, 2020-08-01T17:46:34+00:00, 9, 2, WIN
132, 3, 225, 2020-08-01T17:51:22+00:00, 9, 4, WIN
133, 1, 225, 2020-08-01T17:56:10+00:00, 14, 10, WIN
133, 2, 225, 2020-08-01T18:00:58+00:00, 10, 1, WIN
133, 3, 225, 2020-08-01T18:05:46+00:00, 12, 1, WIN
134, 1, 225, 2020-08-01T18:10:34+00:00, 13, 12, WIN
134, 2, 225, 2020-08-01T18:15:22+00:00, 9, 2, WIN
134, 3, 225, 2020-08-01T18:20:09+00:00, 8, 10, LOSE
135, 1, 225, 2020-08-01T18:24:57+00:00, 10, 9, WIN
135, 2, 225, 2020-08-01T18:29:45+00:00, 10, 1, WIN
135, 3, 225, 2020-08-01T18:34:33+00:00, 10, 0, WIN
136, 1, 225, 2020-08-01T18:39:21+00:00, 21, 12, WIN
136, 2, 225, 2020-08-01T18:44:08+00:00, 13, 1, WIN
136, 3, 225, 2020-08-01T18:48:56+00:00, 13, 6, WIN
137, 1, 225, 2020-08-01T18:53:44+00:00, 17, 10, WIN
137, 2, 225, 2020-08-01T18:58:32+00:00, 9, 2, WIN
137, 3, 225, 2020-08-01T19:03:20+00:00, 8, 13, LOSE
138, 1, 225, 2020-08-01T19:08:08+00:00, 12, 10, WIN
138, 2, 225, 2020-08-01T19:12:55+00:00, 9, 1, WIN
138, 3, 225, 2020-08-01T19:17:43+00:00, 9, 10, LOSE
139, 1, 225, 2020-08-01T19:22:31+00:00, 17, 4, WIN
139, 2, 225, 2020-08-01T19:27:19+00:00, 9, 2, WIN
139, 3, 225, 2020-08-01T19:32:07+00:00, 10, 14, LOSE
140, 1, 225, 2020-08-01T19:36:54+00:00, 17, 10, WIN
140, 2, 225, 2020-08-01T19:41:43+00:00, 13, 1, WIN
140, 3, 225, 2020-08-01T19:46:31+00:00, 13, 1, WIN
141, 1, 225, 2020-08-01T19:51:18+00:00, 10, 0, WIN
141, 2, 225, 2020-08-01T19:56:07+00:00, 10, 2, WIN
141, 3, 225, 2020-08-01T20:00:55+00:00, 12, 12, LOSE
142, 1, 225, 2020-08-01T20:05:43+00:00, 9, 5, WIN
142, 2, 225, 2020-08-01T20:10:31+00:00, 11, 2, WIN
142, 3, 225, 2020-08-01T20:15:19+00:00, 9, 13, LOSE
143, 1, 225, 2020-08-01T20:20:06+00:00, 19, 8, WIN
143, 2, 225, 2020-08-01T20:24:54+00:00, 12, 2, WIN
143, 3, 225, 2020-08-01T20:29:42+00:00, 13, 11, WIN
144, 1, 225, 2020-08-01T20:34:30+00:00, 12, 13, LOSE
144, 2, 225, 2020-08-01T20:39:18+00:00, 9, 2, WIN
144, 3, 225, 2020-08-01T20:44:06+00:00, 12, 1, WIN
145, 1, 225, 2020-08-01T20:48:53+00:00, 12, 13, LOSE
145, 2, 225, 2020-08-01T20:53:42+00:00, 9, 2, WIN
145, 3, 225, 2020-08-01T20:58:30+00:00, 2, 12, LOSE
146, 1, 225, 2020-08-01T21:03:17+00:00, 17, 10, WIN
146, 2, 225, 2020-08-01T21:08:05+00:00, 10, 1, WIN
146, 3, 225, 2020-08-01T21:12:53+00:00, 12, 1, WIN
147, 1, 225, 2020-08-01T21:17:42+00:00, 12, 10, WIN
147, 2, 225, 2020-08-01T21:22:30+00:00, 10, 1, WIN
147, 3, 225, 2020-08-01T21:27:18+00:00, 10, 15, LOSE
148, 1, 225, 2020-08-01T21:32:07+00:00, 12, 10, WIN
148, 2, 225, 2020-08-01T21:36:56+00:00, 10, 1, WIN
148, 3, 225, 2020-08-01T21:41:44+00:00, 10, 0, WIN
149, 1, 225, 2020-08-01T21:46:32+00:00, 14, 1, WIN
149, 2, 225, 2020-08-01T21:51:20+00:00, 13, 9, WIN
149, 3, 225, 2020-08-01T21:56:08+00:00, 10, 12, LOSE
150, 1, 225, 2020-08-01T22:00:56+00:00, 17, 7, WIN
150, 2, 225, 2020-08-01T22:05:44+00:00, 9, 2, WIN
150, 3, 225, 2020-08-01T22:10:32+00:00, 10, 0, WIN
151, 1, 225, 2020-08-01T22:15:19+00:00, 16, 9, WIN
151, 2, 225, 2020-08-01T22:20:07+00:00, 9, 2, WIN
151, 3, 225, 2020-08-01T22:24:55+00:00, 10, 0, WIN
152, 1, 225, 2020-08-01T22:29:43+00:00, 16, 12, WIN
152, 2, 225, 2020-08-01T22:34:30+00:00, 9, 2, WIN
152, 3, 225, 2020-08-01T22:39:18+00:00, 8, 14, LOSE
153, 1, 225, 2020-08-01T22:44:07+00:00, 16, 12, WIN
153, 2, 225, 2020-08-01T22:48:55+00:00, 9, 2, WIN
153, 3, 225, 2020-08-01T22:53:43+00:00, 10, 14, LOSE
154, 1, 225, 2020-08-01T22:58:30+00:00, 14, 4, WIN
154, 2, 225, 2020-08-01T23:03:18+00:00, 9, 2, WIN
154, 3, 225, 2020-08-01T23:08:06+00:00, 2, 12, LOSE
155, 1, 225, 2020-08-01T23:12:54+00:00, 13, 3, WIN
155, 2, 225, 2020-08-01T23:17:42+00:00, 9, 2, WIN
155, 3, 225, 2020-08-01T23:22:30+00:00, 7, 13, LOSE
156, 1, 225, 2020-08-01T23:27:17+00:00, 12, 5, WIN
156, 2, 225, 2020-08-01T23:32:05+00:00, 13, 1, WIN
