iteration, enemy_level, game_time(s), date, my_score, enemy_score, battle_result, my_side
#--> latest commit:23fcb2e3939930cd9bc7c93744108cc4b7db923b 20210205125832 in burger_war_dev
23, 7, 240, 2021-02-06T05:19:21+00:00, 3, 13, LOSE, r
23, 8, 240, 2021-02-06T05:24:26+00:00, 4, 12, LOSE, r
24, 1, 240, 2021-02-06T05:29:46+00:00, 9, 12, LOSE, r
24, 2, 240, 2021-02-06T05:34:53+00:00, 2, 12, LOSE, r
24, 3, 240, 2021-02-06T05:39:57+00:00, 4, 14, LOSE, r
24, 4, 240, 2021-02-06T05:45:01+00:00, 2, 13, LOSE, r
24, 5, 240, 2021-02-06T05:50:07+00:00, 3, 14, LOSE, r
24, 6, 240, 2021-02-06T05:55:16+00:00, 14, 14, LOSE, r
24, 7, 240, 2021-02-06T06:00:20+00:00, 7, 13, LOSE, r
24, 8, 240, 2021-02-06T06:05:27+00:00, 4, 14, LOSE, r
25, 1, 240, 2021-02-06T06:10:48+00:00, 9, 1, WIN, r
25, 2, 240, 2021-02-06T06:15:54+00:00, 7, 2, WIN, r
25, 3, 240, 2021-02-06T06:20:58+00:00, 5, 13, LOSE, r
25, 4, 240, 2021-02-06T06:26:05+00:00, 13, 19, LOSE, r
25, 5, 240, 2021-02-06T06:31:11+00:00, 2, 12, LOSE, r
25, 6, 240, 2021-02-06T06:36:18+00:00, 2, 12, LOSE, r
25, 7, 240, 2021-02-06T06:41:25+00:00, 8, 19, LOSE, r
25, 8, 240, 2021-02-06T06:46:32+00:00, 4, 0, WIN, r
26, 1, 240, 2021-02-06T06:51:52+00:00, 7, 1, WIN, r
26, 2, 240, 2021-02-06T06:57:01+00:00, 11, 1, WIN, r
26, 3, 240, 2021-02-06T07:02:05+00:00, 4, 14, LOSE, r
26, 4, 240, 2021-02-06T07:07:12+00:00, 2, 12, LOSE, r
26, 5, 240, 2021-02-06T07:12:16+00:00, 1, 11, LOSE, r
26, 6, 240, 2021-02-06T07:17:25+00:00, 9, 19, LOSE, r
26, 7, 240, 2021-02-06T07:22:29+00:00, 1, 14, LOSE, r
26, 8, 240, 2021-02-06T07:27:33+00:00, 3, 3, LOSE, r
27, 1, 240, 2021-02-06T07:32:53+00:00, 4, 1, WIN, r
27, 2, 240, 2021-02-06T07:37:59+00:00, 8, 9, LOSE, r
27, 3, 240, 2021-02-06T07:43:06+00:00, 2, 12, LOSE, r
27, 4, 240, 2021-02-06T07:48:10+00:00, 7, 18, LOSE, r
27, 5, 240, 2021-02-06T07:53:14+00:00, 0, 11, LOSE, r
27, 6, 240, 2021-02-06T07:58:21+00:00, 14, 17, LOSE, r
27, 7, 240, 2021-02-06T08:03:28+00:00, 1, 12, LOSE, r
27, 8, 240, 2021-02-06T08:08:35+00:00, 3, 4, LOSE, r
28, 1, 240, 2021-02-06T08:13:55+00:00, 5, 1, WIN, r
28, 2, 240, 2021-02-06T08:19:03+00:00, 3, 13, LOSE, r
28, 3, 240, 2021-02-06T08:24:09+00:00, 1, 11, LOSE, r
28, 4, 240, 2021-02-06T08:29:15+00:00, 2, 14, LOSE, r
28, 5, 240, 2021-02-06T08:34:19+00:00, 8, 17, LOSE, r
28, 6, 240, 2021-02-06T08:39:23+00:00, 1, 11, LOSE, r
28, 7, 240, 2021-02-06T08:44:27+00:00, 3, 14, LOSE, r
28, 8, 240, 2021-02-06T08:49:34+00:00, 6, 0, WIN, r
29, 1, 240, 2021-02-06T08:54:51+00:00, 4, 1, WIN, r
29, 2, 240, 2021-02-06T08:59:58+00:00, 10, 10, LOSE, r
29, 3, 240, 2021-02-06T09:05:04+00:00, 2, 12, LOSE, r
29, 4, 240, 2021-02-06T09:10:08+00:00, 0, 10, LOSE, r
29, 5, 240, 2021-02-06T09:15:12+00:00, 8, 18, LOSE, r
29, 6, 240, 2021-02-06T09:20:19+00:00, 2, 15, LOSE, r
29, 7, 240, 2021-02-06T09:25:26+00:00, 5, 15, LOSE, r
29, 8, 240, 2021-02-06T09:30:33+00:00, 3, 0, WIN, r
30, 1, 240, 2021-02-06T09:35:54+00:00, 6, 1, WIN, r
30, 2, 240, 2021-02-06T09:41:02+00:00, 2, 12, LOSE, r
30, 3, 240, 2021-02-06T09:46:08+00:00, 3, 14, LOSE, r
30, 4, 240, 2021-02-06T09:51:12+00:00, 1, 11, LOSE, r
30, 5, 240, 2021-02-06T09:56:16+00:00, 1, 11, LOSE, r
30, 6, 240, 2021-02-06T10:01:23+00:00, 2, 12, LOSE, r
30, 7, 240, 2021-02-06T10:06:30+00:00, 2, 14, LOSE, r
30, 8, 240, 2021-02-06T10:11:37+00:00, 1, 0, WIN, r
31, 1, 240, 2021-02-06T10:16:57+00:00, 3, 1, WIN, r
31, 2, 240, 2021-02-06T10:22:04+00:00, 12, 9, WIN, r
31, 3, 240, 2021-02-06T10:27:11+00:00, 1, 11, LOSE, r
31, 4, 240, 2021-02-06T10:32:17+00:00, 6, 17, LOSE, r
31, 5, 240, 2021-02-06T10:37:22+00:00, 11, 18, LOSE, r
