iteration, enemy_level, game_time(s), date, my_score, enemy_score, battle_result
47, 1, 225, 2020-08-30T19:09:16+00:00, 0, 2, LOSE
47, 2, 225, 2020-08-30T19:14:03+00:00, 0, 4, LOSE
47, 3, 225, 2020-08-30T19:18:50+00:00, 0, 3, LOSE
47, 4, 225, 2020-08-30T19:23:37+00:00, 0, 7, LOSE
47, 5, 225, 2020-08-30T19:28:24+00:00, 8, 15, LOSE
47, 6, 225, 2020-08-30T19:33:10+00:00, 3, 11, LOSE
47, 7, 225, 2020-08-30T19:37:57+00:00, 0, 10, LOSE
47, 8, 225, 2020-08-30T19:42:44+00:00, 0, 5, LOSE
48, 1, 225, 2020-08-30T19:47:38+00:00, 0, 2, LOSE
48, 2, 225, 2020-08-30T19:52:25+00:00, 0, 9, LOSE
48, 3, 225, 2020-08-30T19:57:12+00:00, 0, 3, LOSE
48, 4, 225, 2020-08-30T20:01:58+00:00, 0, 9, LOSE
48, 5, 225, 2020-08-30T20:06:45+00:00, 3, 12, LOSE
48, 6, 225, 2020-08-30T20:11:32+00:00, 11, 12, LOSE
48, 7, 225, 2020-08-30T20:16:19+00:00, 0, 10, LOSE
48, 8, 225, 2020-08-30T20:21:05+00:00, 0, 10, LOSE
49, 1, 225, 2020-08-30T20:25:59+00:00, 0, 2, LOSE
49, 2, 225, 2020-08-30T20:30:46+00:00, 0, 4, LOSE
49, 3, 225, 2020-08-30T20:35:33+00:00, 0, 4, LOSE
49, 4, 225, 2020-08-30T20:40:19+00:00, 0, 5, LOSE
49, 5, 225, 2020-08-30T20:45:06+00:00, 3, 12, LOSE
49, 6, 225, 2020-08-30T20:49:53+00:00, 8, 12, LOSE
49, 7, 225, 2020-08-30T20:54:40+00:00, 0, 9, LOSE
49, 8, 225, 2020-08-30T20:59:27+00:00, 0, 6, LOSE
50, 1, 225, 2020-08-30T21:04:21+00:00, 0, 2, LOSE
50, 2, 225, 2020-08-30T21:09:08+00:00, 0, 10, LOSE
50, 3, 225, 2020-08-30T21:13:54+00:00, 0, 4, LOSE
50, 4, 225, 2020-08-30T21:18:41+00:00, 0, 8, LOSE
50, 5, 225, 2020-08-30T21:23:28+00:00, 6, 12, LOSE
50, 6, 225, 2020-08-30T21:28:14+00:00, 6, 12, LOSE
50, 7, 225, 2020-08-30T21:33:01+00:00, 0, 10, LOSE
50, 8, 225, 2020-08-30T21:37:48+00:00, 0, 7, LOSE
51, 1, 225, 2020-08-30T21:42:42+00:00, 0, 2, LOSE
51, 2, 225, 2020-08-30T21:47:29+00:00, 0, 10, LOSE
51, 3, 225, 2020-08-30T21:52:16+00:00, 0, 3, LOSE
51, 4, 225, 2020-08-30T21:57:03+00:00, 0, 7, LOSE
51, 5, 225, 2020-08-30T22:01:50+00:00, 11, 12, LOSE
51, 6, 225, 2020-08-30T22:06:37+00:00, 11, 12, LOSE
51, 7, 225, 2020-08-30T22:11:24+00:00, 0, 10, LOSE
51, 8, 225, 2020-08-30T22:16:11+00:00, 0, 5, LOSE
52, 1, 225, 2020-08-30T22:21:05+00:00, 0, 2, LOSE
52, 2, 225, 2020-08-30T22:25:52+00:00, 0, 4, LOSE
52, 3, 225, 2020-08-30T22:30:39+00:00, 0, 4, LOSE
52, 4, 225, 2020-08-30T22:35:25+00:00, 0, 9, LOSE
52, 5, 225, 2020-08-30T22:40:12+00:00, 3, 12, LOSE
52, 6, 225, 2020-08-30T22:44:59+00:00, 6, 12, LOSE
52, 7, 225, 2020-08-30T22:49:46+00:00, 0, 9, LOSE
52, 8, 225, 2020-08-30T22:54:32+00:00, 0, 7, LOSE
#--> latest commit:00a7e83e8ac6f395fff544103ca68ae5fb34adae
53, 1, 225, 2020-08-30T22:59:27+00:00, 11, 0, WIN
53, 2, 225, 2020-08-30T23:04:14+00:00, 10, 0, WIN
53, 3, 225, 2020-08-30T23:09:01+00:00, 10, 0, WIN
53, 4, 225, 2020-08-30T23:13:48+00:00, 8, 3, WIN
53, 5, 225, 2020-08-30T23:18:35+00:00, 11, 12, LOSE
53, 6, 225, 2020-08-30T23:23:22+00:00, 15, 4, WIN
53, 7, 225, 2020-08-30T23:28:08+00:00, 10, 0, WIN
53, 8, 225, 2020-08-30T23:32:55+00:00, 3, 0, WIN
54, 1, 225, 2020-08-30T23:37:50+00:00, 10, 1, WIN
54, 2, 225, 2020-08-30T23:42:36+00:00, 11, 0, WIN
54, 3, 225, 2020-08-30T23:47:23+00:00, 11, 1, WIN
54, 4, 225, 2020-08-30T23:52:10+00:00, 6, 2, WIN
54, 5, 225, 2020-08-30T23:56:56+00:00, 12, 11, WIN
54, 6, 225, 2020-08-31T00:01:43+00:00, 13, 3, WIN
54, 7, 225, 2020-08-31T00:06:30+00:00, 11, 1, WIN
54, 8, 225, 2020-08-31T00:11:17+00:00, 3, 2, WIN
55, 1, 225, 2020-08-31T00:16:11+00:00, 11, 1, WIN
55, 2, 225, 2020-08-31T00:20:58+00:00, 10, 0, WIN
55, 3, 225, 2020-08-31T00:25:45+00:00, 7, 0, WIN
55, 4, 225, 2020-08-31T00:30:31+00:00, 9, 3, WIN
55, 5, 225, 2020-08-31T00:35:19+00:00, 16, 4, WIN
55, 6, 225, 2020-08-31T00:40:05+00:00, 14, 3, WIN
55, 7, 225, 2020-08-31T00:44:52+00:00, 11, 0, WIN
55, 8, 225, 2020-08-31T00:49:39+00:00, 8, 4, WIN
56, 1, 225, 2020-08-31T00:54:33+00:00, 5, 1, WIN
56, 2, 225, 2020-08-31T00:59:20+00:00, 10, 0, WIN
56, 3, 225, 2020-08-31T01:04:07+00:00, 10, 0, WIN
56, 4, 225, 2020-08-31T01:08:54+00:00, 10, 2, WIN
56, 5, 225, 2020-08-31T01:13:40+00:00, 14, 3, WIN
56, 6, 225, 2020-08-31T01:18:27+00:00, 15, 4, WIN
56, 7, 225, 2020-08-31T01:23:14+00:00, 13, 2, WIN
56, 8, 225, 2020-08-31T01:28:01+00:00, 3, 2, WIN
57, 1, 225, 2020-08-31T01:32:55+00:00, 13, 2, WIN
57, 2, 225, 2020-08-31T01:37:42+00:00, 10, 0, WIN
57, 3, 225, 2020-08-31T01:42:29+00:00, 10, 0, WIN
57, 4, 225, 2020-08-31T01:47:15+00:00, 5, 5, LOSE
57, 5, 225, 2020-08-31T01:52:02+00:00, 7, 5, WIN
57, 6, 225, 2020-08-31T01:56:49+00:00, 15, 4, WIN
57, 7, 225, 2020-08-31T02:01:35+00:00, 13, 5, WIN
57, 8, 225, 2020-08-31T02:06:23+00:00, 15, 12, WIN
58, 1, 225, 2020-08-31T02:11:17+00:00, 14, 2, WIN
58, 2, 225, 2020-08-31T02:16:04+00:00, 10, 0, WIN
58, 3, 225, 2020-08-31T02:20:50+00:00, 10, 0, WIN
58, 4, 225, 2020-08-31T02:25:37+00:00, 11, 1, WIN
58, 5, 225, 2020-08-31T02:30:24+00:00, 15, 5, WIN
58, 6, 225, 2020-08-31T02:35:11+00:00, 15, 4, WIN
58, 7, 225, 2020-08-31T02:39:57+00:00, 13, 3, WIN
58, 8, 225, 2020-08-31T02:44:45+00:00, 6, 5, WIN
59, 1, 225, 2020-08-31T02:49:39+00:00, 13, 2, WIN
59, 2, 225, 2020-08-31T02:54:26+00:00, 11, 0, WIN
59, 3, 225, 2020-08-31T02:59:13+00:00, 10, 0, WIN
59, 4, 225, 2020-08-31T03:04:00+00:00, 11, 1, WIN
59, 5, 225, 2020-08-31T03:08:46+00:00, 15, 3, WIN
59, 6, 225, 2020-08-31T03:13:34+00:00, 15, 5, WIN
59, 7, 225, 2020-08-31T03:18:20+00:00, 9, 5, WIN
59, 8, 225, 2020-08-31T03:23:07+00:00, 8, 1, WIN
60, 1, 225, 2020-08-31T03:28:02+00:00, 10, 2, WIN
60, 2, 225, 2020-08-31T03:32:48+00:00, 10, 0, WIN
60, 3, 225, 2020-08-31T03:37:35+00:00, 10, 0, WIN
60, 4, 225, 2020-08-31T03:42:22+00:00, 8, 4, WIN
60, 5, 225, 2020-08-31T03:47:09+00:00, 13, 2, WIN
60, 6, 225, 2020-08-31T03:51:55+00:00, 15, 3, WIN
60, 7, 225, 2020-08-31T03:56:42+00:00, 14, 2, WIN
60, 8, 225, 2020-08-31T04:01:29+00:00, 11, 3, WIN
61, 1, 225, 2020-08-31T04:06:23+00:00, 11, 1, WIN
61, 2, 225, 2020-08-31T04:11:09+00:00, 10, 0, WIN
61, 3, 225, 2020-08-31T04:15:56+00:00, 10, 0, WIN
61, 4, 225, 2020-08-31T04:20:43+00:00, 7, 4, WIN
61, 5, 225, 2020-08-31T04:25:30+00:00, 11, 1, WIN
61, 6, 225, 2020-08-31T04:30:17+00:00, 13, 10, WIN
61, 7, 225, 2020-08-31T04:35:04+00:00, 11, 1, WIN
61, 8, 225, 2020-08-31T04:39:51+00:00, 2, 0, WIN
62, 1, 225, 2020-08-31T04:44:45+00:00, 11, 1, WIN
62, 2, 225, 2020-08-31T04:49:32+00:00, 10, 0, WIN
62, 3, 225, 2020-08-31T04:54:19+00:00, 10, 0, WIN
62, 4, 225, 2020-08-31T04:59:06+00:00, 7, 4, WIN
62, 5, 225, 2020-08-31T05:03:53+00:00, 13, 2, WIN
62, 6, 225, 2020-08-31T05:08:39+00:00, 15, 4, WIN
62, 7, 225, 2020-08-31T05:13:26+00:00, 8, 7, WIN
62, 8, 225, 2020-08-31T05:18:13+00:00, 3, 1, WIN
63, 1, 225, 2020-08-31T05:23:07+00:00, 14, 2, WIN
63, 2, 225, 2020-08-31T05:27:54+00:00, 10, 0, WIN
63, 3, 225, 2020-08-31T05:32:40+00:00, 10, 0, WIN
63, 4, 225, 2020-08-31T05:37:27+00:00, 11, 1, WIN
63, 5, 225, 2020-08-31T05:42:14+00:00, 17, 6, WIN
63, 6, 225, 2020-08-31T05:47:01+00:00, 15, 3, WIN
63, 7, 225, 2020-08-31T05:51:47+00:00, 11, 1, WIN
63, 8, 225, 2020-08-31T05:56:34+00:00, 7, 5, WIN
64, 1, 225, 2020-08-31T06:01:29+00:00, 10, 1, WIN
64, 2, 225, 2020-08-31T06:06:16+00:00, 11, 0, WIN
64, 3, 225, 2020-08-31T06:11:02+00:00, 10, 0, WIN
64, 4, 225, 2020-08-31T06:15:49+00:00, 10, 5, WIN
64, 5, 225, 2020-08-31T06:20:36+00:00, 9, 6, WIN
64, 6, 225, 2020-08-31T06:25:22+00:00, 15, 4, WIN
64, 7, 225, 2020-08-31T06:30:09+00:00, 11, 1, WIN
64, 8, 225, 2020-08-31T06:34:56+00:00, 8, 1, WIN
65, 1, 225, 2020-08-31T06:39:50+00:00, 13, 1, WIN
65, 2, 225, 2020-08-31T06:44:37+00:00, 10, 0, WIN
65, 3, 225, 2020-08-31T06:49:24+00:00, 10, 0, WIN
65, 4, 225, 2020-08-31T06:54:10+00:00, 9, 3, WIN
65, 5, 225, 2020-08-31T06:58:57+00:00, 13, 2, WIN
65, 6, 225, 2020-08-31T07:03:44+00:00, 15, 3, WIN
65, 7, 225, 2020-08-31T07:08:31+00:00, 11, 1, WIN
65, 8, 225, 2020-08-31T07:13:18+00:00, 12, 6, WIN
66, 1, 225, 2020-08-31T07:18:13+00:00, 12, 1, WIN
66, 2, 225, 2020-08-31T07:23:00+00:00, 10, 0, WIN
66, 3, 225, 2020-08-31T07:27:47+00:00, 10, 0, WIN
66, 4, 225, 2020-08-31T07:32:34+00:00, 11, 1, WIN
66, 5, 225, 2020-08-31T07:37:21+00:00, 14, 9, WIN
66, 6, 225, 2020-08-31T07:42:08+00:00, 15, 4, WIN
66, 7, 225, 2020-08-31T07:46:54+00:00, 11, 0, WIN
66, 8, 225, 2020-08-31T07:51:41+00:00, 7, 9, LOSE
67, 1, 225, 2020-08-31T07:56:36+00:00, 11, 0, WIN
67, 2, 225, 2020-08-31T08:01:23+00:00, 10, 0, WIN
67, 3, 225, 2020-08-31T08:06:09+00:00, 10, 0, WIN
67, 4, 225, 2020-08-31T08:10:56+00:00, 9, 2, WIN
67, 5, 225, 2020-08-31T08:15:43+00:00, 16, 4, WIN
67, 6, 225, 2020-08-31T08:20:29+00:00, 14, 3, WIN
67, 7, 225, 2020-08-31T08:25:16+00:00, 14, 4, WIN
67, 8, 225, 2020-08-31T08:30:03+00:00, 6, 8, LOSE
68, 1, 225, 2020-08-31T08:34:57+00:00, 10, 2, WIN
68, 2, 225, 2020-08-31T08:39:44+00:00, 11, 1, WIN
68, 3, 225, 2020-08-31T08:44:31+00:00, 5, 1, WIN
68, 4, 225, 2020-08-31T08:49:17+00:00, 10, 2, WIN
68, 5, 225, 2020-08-31T08:54:04+00:00, 4, 8, LOSE
68, 6, 225, 2020-08-31T08:58:51+00:00, 17, 6, WIN
68, 7, 225, 2020-08-31T09:03:37+00:00, 6, 17, LOSE
68, 8, 225, 2020-08-31T09:08:24+00:00, 6, 4, WIN
69, 1, 225, 2020-08-31T09:13:19+00:00, 10, 2, WIN
69, 2, 225, 2020-08-31T09:18:06+00:00, 11, 1, WIN
69, 3, 225, 2020-08-31T09:22:53+00:00, 10, 0, WIN
69, 4, 225, 2020-08-31T09:27:40+00:00, 11, 1, WIN
69, 5, 225, 2020-08-31T09:32:27+00:00, 7, 5, WIN
69, 6, 225, 2020-08-31T09:37:14+00:00, 15, 4, WIN
69, 7, 225, 2020-08-31T09:42:01+00:00, 14, 3, WIN
69, 8, 225, 2020-08-31T09:46:47+00:00, 6, 6, LOSE
70, 1, 225, 2020-08-31T09:51:42+00:00, 14, 2, WIN
70, 2, 225, 2020-08-31T09:56:28+00:00, 10, 0, WIN
70, 3, 225, 2020-08-31T10:01:15+00:00, 13, 1, WIN
70, 4, 225, 2020-08-31T10:06:02+00:00, 11, 0, WIN
70, 5, 225, 2020-08-31T10:10:49+00:00, 14, 3, WIN
70, 6, 225, 2020-08-31T10:15:36+00:00, 14, 4, WIN
70, 7, 225, 2020-08-31T10:20:23+00:00, 11, 1, WIN
70, 8, 225, 2020-08-31T10:25:10+00:00, 7, 7, LOSE
71, 1, 225, 2020-08-31T10:30:04+00:00, 9, 2, WIN
71, 2, 225, 2020-08-31T10:34:51+00:00, 11, 0, WIN
71, 3, 225, 2020-08-31T10:39:38+00:00, 10, 0, WIN
71, 4, 225, 2020-08-31T10:44:24+00:00, 11, 1, WIN
71, 5, 225, 2020-08-31T10:49:11+00:00, 16, 4, WIN
71, 6, 225, 2020-08-31T10:53:58+00:00, 15, 5, WIN
71, 7, 225, 2020-08-31T10:58:45+00:00, 11, 1, WIN
71, 8, 225, 2020-08-31T11:03:31+00:00, 8, 11, LOSE
72, 1, 225, 2020-08-31T11:08:26+00:00, 13, 2, WIN
72, 2, 225, 2020-08-31T11:13:12+00:00, 11, 0, WIN
72, 3, 225, 2020-08-31T11:17:59+00:00, 10, 0, WIN
72, 4, 225, 2020-08-31T11:22:46+00:00, 10, 6, WIN
72, 5, 225, 2020-08-31T11:27:33+00:00, 5, 7, LOSE
72, 6, 225, 2020-08-31T11:32:20+00:00, 15, 4, WIN
72, 7, 225, 2020-08-31T11:37:07+00:00, 11, 1, WIN
72, 8, 225, 2020-08-31T11:41:54+00:00, 9, 6, WIN
73, 1, 225, 2020-08-31T11:46:48+00:00, 11, 1, WIN
73, 2, 225, 2020-08-31T11:51:35+00:00, 10, 0, WIN
73, 3, 225, 2020-08-31T11:56:22+00:00, 10, 0, WIN
73, 4, 225, 2020-08-31T12:01:09+00:00, 11, 1, WIN
73, 5, 225, 2020-08-31T12:05:55+00:00, 15, 5, WIN
73, 6, 225, 2020-08-31T12:10:42+00:00, 14, 4, WIN
73, 7, 225, 2020-08-31T12:15:29+00:00, 11, 1, WIN
73, 8, 225, 2020-08-31T12:20:16+00:00, 8, 10, LOSE
74, 1, 225, 2020-08-31T12:25:11+00:00, 13, 2, WIN
74, 2, 225, 2020-08-31T12:29:58+00:00, 10, 0, WIN
74, 3, 225, 2020-08-31T12:34:45+00:00, 10, 0, WIN
74, 4, 225, 2020-08-31T12:39:31+00:00, 11, 1, WIN
74, 5, 225, 2020-08-31T12:44:18+00:00, 14, 3, WIN
74, 6, 225, 2020-08-31T12:49:05+00:00, 15, 4, WIN
74, 7, 225, 2020-08-31T12:53:52+00:00, 17, 6, WIN
74, 8, 225, 2020-08-31T12:58:39+00:00, 3, 0, WIN
75, 1, 225, 2020-08-31T13:03:34+00:00, 14, 2, WIN
75, 2, 225, 2020-08-31T13:08:20+00:00, 11, 0, WIN
75, 3, 225, 2020-08-31T13:13:07+00:00, 10, 0, WIN
75, 4, 225, 2020-08-31T13:17:54+00:00, 10, 2, WIN
75, 5, 225, 2020-08-31T13:22:41+00:00, 18, 4, WIN
75, 6, 225, 2020-08-31T13:27:27+00:00, 14, 4, WIN
75, 7, 225, 2020-08-31T13:32:15+00:00, 11, 1, WIN
75, 8, 225, 2020-08-31T13:37:02+00:00, 8, 5, WIN
76, 1, 225, 2020-08-31T13:41:56+00:00, 9, 2, WIN
76, 2, 225, 2020-08-31T13:46:43+00:00, 11, 1, WIN
76, 3, 225, 2020-08-31T13:51:30+00:00, 10, 0, WIN
76, 4, 225, 2020-08-31T13:56:17+00:00, 9, 6, WIN
76, 5, 225, 2020-08-31T14:01:04+00:00, 13, 2, WIN
76, 6, 225, 2020-08-31T14:05:51+00:00, 15, 5, WIN
76, 7, 225, 2020-08-31T14:10:37+00:00, 11, 1, WIN
76, 8, 225, 2020-08-31T14:15:24+00:00, 6, 1, WIN
77, 1, 225, 2020-08-31T14:20:19+00:00, 13, 2, WIN
77, 2, 225, 2020-08-31T14:25:05+00:00, 10, 0, WIN
77, 3, 225, 2020-08-31T14:29:52+00:00, 10, 0, WIN
77, 4, 225, 2020-08-31T14:34:39+00:00, 10, 4, WIN
77, 5, 225, 2020-08-31T14:39:26+00:00, 11, 12, LOSE
77, 6, 225, 2020-08-31T14:44:13+00:00, 15, 4, WIN
77, 7, 225, 2020-08-31T14:49:00+00:00, 14, 2, WIN
77, 8, 225, 2020-08-31T14:53:47+00:00, 9, 3, WIN
78, 1, 225, 2020-08-31T14:58:41+00:00, 11, 0, WIN
78, 2, 225, 2020-08-31T15:03:29+00:00, 10, 0, WIN
78, 3, 225, 2020-08-31T15:08:15+00:00, 10, 0, WIN
78, 4, 225, 2020-08-31T15:13:02+00:00, 7, 3, WIN
78, 5, 225, 2020-08-31T15:17:49+00:00, 5, 7, LOSE
78, 6, 225, 2020-08-31T15:22:36+00:00, 15, 3, WIN
78, 7, 225, 2020-08-31T15:27:22+00:00, 11, 1, WIN
78, 8, 225, 2020-08-31T15:32:09+00:00, 6, 0, WIN
79, 1, 225, 2020-08-31T15:37:04+00:00, 11, 1, WIN
79, 2, 225, 2020-08-31T15:41:51+00:00, 11, 0, WIN
79, 3, 225, 2020-08-31T15:46:37+00:00, 10, 0, WIN
79, 4, 225, 2020-08-31T15:51:24+00:00, 8, 4, WIN
79, 5, 225, 2020-08-31T15:56:11+00:00, 8, 7, WIN
79, 6, 225, 2020-08-31T16:00:58+00:00, 15, 4, WIN
79, 7, 225, 2020-08-31T16:05:45+00:00, 15, 5, WIN
79, 8, 225, 2020-08-31T16:10:31+00:00, 5, 5, LOSE
80, 1, 225, 2020-08-31T16:15:26+00:00, 14, 2, WIN
80, 2, 225, 2020-08-31T16:20:13+00:00, 11, 0, WIN
80, 3, 225, 2020-08-31T16:24:59+00:00, 10, 0, WIN
80, 4, 225, 2020-08-31T16:29:46+00:00, 10, 2, WIN
80, 5, 225, 2020-08-31T16:34:33+00:00, 14, 3, WIN
80, 6, 225, 2020-08-31T16:39:20+00:00, 14, 4, WIN
80, 7, 225, 2020-08-31T16:44:06+00:00, 11, 1, WIN
80, 8, 225, 2020-08-31T16:48:54+00:00, 6, 3, WIN
81, 1, 225, 2020-08-31T16:53:48+00:00, 10, 1, WIN
81, 2, 225, 2020-08-31T16:58:35+00:00, 11, 1, WIN
81, 3, 225, 2020-08-31T17:03:22+00:00, 10, 0, WIN
81, 4, 225, 2020-08-31T17:08:09+00:00, 7, 3, WIN
81, 5, 225, 2020-08-31T17:12:56+00:00, 14, 2, WIN
81, 6, 225, 2020-08-31T17:17:42+00:00, 15, 4, WIN
81, 7, 225, 2020-08-31T17:22:29+00:00, 11, 1, WIN
81, 8, 225, 2020-08-31T17:27:16+00:00, 7, 5, WIN
82, 1, 225, 2020-08-31T17:32:11+00:00, 9, 2, WIN
82, 2, 225, 2020-08-31T17:36:58+00:00, 11, 1, WIN
82, 3, 225, 2020-08-31T17:41:45+00:00, 10, 0, WIN
82, 4, 225, 2020-08-31T17:46:32+00:00, 6, 4, WIN
82, 5, 225, 2020-08-31T17:51:19+00:00, 16, 4, WIN
82, 6, 225, 2020-08-31T17:56:05+00:00, 15, 3, WIN
82, 7, 225, 2020-08-31T18:00:52+00:00, 6, 6, LOSE
82, 8, 225, 2020-08-31T18:05:39+00:00, 11, 3, WIN
83, 1, 225, 2020-08-31T18:10:33+00:00, 10, 1, WIN
83, 2, 225, 2020-08-31T18:15:20+00:00, 11, 0, WIN
83, 3, 225, 2020-08-31T18:20:06+00:00, 10, 0, WIN
83, 4, 225, 2020-08-31T18:24:53+00:00, 11, 1, WIN
83, 5, 225, 2020-08-31T18:29:40+00:00, 14, 3, WIN
83, 6, 225, 2020-08-31T18:34:27+00:00, 18, 8, WIN
83, 7, 225, 2020-08-31T18:39:14+00:00, 12, 2, WIN
83, 8, 225, 2020-08-31T18:44:01+00:00, 3, 11, LOSE
84, 1, 225, 2020-08-31T18:48:55+00:00, 15, 2, WIN
84, 2, 225, 2020-08-31T18:53:42+00:00, 11, 0, WIN
84, 3, 225, 2020-08-31T18:58:29+00:00, 10, 0, WIN
84, 4, 225, 2020-08-31T19:03:16+00:00, 14, 6, WIN
84, 5, 225, 2020-08-31T19:08:02+00:00, 8, 4, WIN
84, 6, 225, 2020-08-31T19:12:49+00:00, 15, 3, WIN
84, 7, 225, 2020-08-31T19:17:36+00:00, 16, 4, WIN
84, 8, 225, 2020-08-31T19:22:23+00:00, 9, 1, WIN
85, 1, 225, 2020-08-31T19:27:17+00:00, 13, 2, WIN
85, 2, 225, 2020-08-31T19:32:04+00:00, 11, 0, WIN
85, 3, 225, 2020-08-31T19:36:51+00:00, 10, 0, WIN
85, 4, 225, 2020-08-31T19:41:37+00:00, 5, 3, WIN
85, 5, 225, 2020-08-31T19:46:24+00:00, 10, 2, WIN
85, 6, 225, 2020-08-31T19:51:11+00:00, 14, 3, WIN
85, 7, 225, 2020-08-31T19:55:58+00:00, 11, 1, WIN
85, 8, 225, 2020-08-31T20:00:45+00:00, 6, 2, WIN
86, 1, 225, 2020-08-31T20:05:39+00:00, 10, 1, WIN
86, 2, 225, 2020-08-31T20:10:26+00:00, 11, 1, WIN
86, 3, 225, 2020-08-31T20:15:13+00:00, 10, 0, WIN
86, 4, 225, 2020-08-31T20:20:00+00:00, 11, 1, WIN
86, 5, 225, 2020-08-31T20:24:46+00:00, 14, 3, WIN
86, 6, 225, 2020-08-31T20:29:34+00:00, 11, 14, LOSE
86, 7, 225, 2020-08-31T20:34:21+00:00, 14, 6, WIN
86, 8, 225, 2020-08-31T20:39:07+00:00, 12, 9, WIN
87, 1, 225, 2020-08-31T20:44:04+00:00, 14, 2, WIN
87, 2, 225, 2020-08-31T20:48:50+00:00, 11, 0, WIN
87, 3, 225, 2020-08-31T20:53:38+00:00, 11, 1, WIN
87, 4, 225, 2020-08-31T20:58:24+00:00, 11, 4, WIN
87, 5, 225, 2020-08-31T21:03:11+00:00, 15, 4, WIN
87, 6, 225, 2020-08-31T21:07:58+00:00, 15, 4, WIN
87, 7, 225, 2020-08-31T21:12:45+00:00, 14, 4, WIN
87, 8, 225, 2020-08-31T21:17:33+00:00, 20, 10, WIN
88, 1, 225, 2020-08-31T21:22:28+00:00, 14, 2, WIN
88, 2, 225, 2020-08-31T21:27:15+00:00, 10, 0, WIN
88, 3, 225, 2020-08-31T21:32:02+00:00, 10, 0, WIN
88, 4, 225, 2020-08-31T21:36:49+00:00, 6, 3, WIN
88, 5, 225, 2020-08-31T21:41:36+00:00, 15, 5, WIN
88, 6, 225, 2020-08-31T21:46:22+00:00, 15, 3, WIN
88, 7, 225, 2020-08-31T21:51:09+00:00, 11, 1, WIN
88, 8, 225, 2020-08-31T21:55:56+00:00, 3, 9, LOSE
89, 1, 225, 2020-08-31T22:00:51+00:00, 10, 2, WIN
89, 2, 225, 2020-08-31T22:05:37+00:00, 10, 0, WIN
89, 3, 225, 2020-08-31T22:10:24+00:00, 10, 0, WIN
89, 4, 225, 2020-08-31T22:15:11+00:00, 10, 2, WIN
89, 5, 225, 2020-08-31T22:19:58+00:00, 14, 2, WIN
89, 6, 225, 2020-08-31T22:24:45+00:00, 15, 5, WIN
89, 7, 225, 2020-08-31T22:29:32+00:00, 12, 7, WIN
89, 8, 225, 2020-08-31T22:34:19+00:00, 8, 1, WIN
90, 1, 225, 2020-08-31T22:39:14+00:00, 14, 1, WIN
90, 2, 225, 2020-08-31T22:44:00+00:00, 11, 1, WIN
90, 3, 225, 2020-08-31T22:48:48+00:00, 10, 0, WIN
90, 4, 225, 2020-08-31T22:53:34+00:00, 7, 5, WIN
90, 5, 225, 2020-08-31T22:58:21+00:00, 13, 2, WIN
90, 6, 225, 2020-08-31T23:03:08+00:00, 11, 1, WIN
90, 7, 225, 2020-08-31T23:07:55+00:00, 11, 1, WIN
90, 8, 225, 2020-08-31T23:12:41+00:00, 3, 4, LOSE
91, 1, 225, 2020-08-31T23:17:36+00:00, 13, 2, WIN
91, 2, 225, 2020-08-31T23:22:22+00:00, 11, 0, WIN
91, 3, 225, 2020-08-31T23:27:10+00:00, 10, 0, WIN
91, 4, 225, 2020-08-31T23:31:56+00:00, 9, 3, WIN
91, 5, 225, 2020-08-31T23:36:43+00:00, 13, 2, WIN
91, 6, 225, 2020-08-31T23:41:30+00:00, 15, 7, WIN
91, 7, 225, 2020-08-31T23:46:16+00:00, 13, 2, WIN
91, 8, 225, 2020-08-31T23:51:03+00:00, 10, 6, WIN
92, 1, 225, 2020-08-31T23:55:58+00:00, 14, 2, WIN
92, 2, 225, 2020-09-01T00:00:44+00:00, 11, 0, WIN
92, 3, 225, 2020-09-01T00:05:31+00:00, 10, 0, WIN
92, 4, 225, 2020-09-01T00:10:18+00:00, 6, 4, WIN
92, 5, 225, 2020-09-01T00:15:05+00:00, 11, 12, LOSE
92, 6, 225, 2020-09-01T00:19:52+00:00, 11, 8, WIN
92, 7, 225, 2020-09-01T00:24:38+00:00, 11, 0, WIN
92, 8, 225, 2020-09-01T00:29:26+00:00, 7, 4, WIN
93, 1, 225, 2020-09-01T00:34:20+00:00, 15, 2, WIN
93, 2, 225, 2020-09-01T00:39:07+00:00, 10, 0, WIN
93, 3, 225, 2020-09-01T00:43:54+00:00, 10, 0, WIN
93, 4, 225, 2020-09-01T00:48:41+00:00, 8, 4, WIN
93, 5, 225, 2020-09-01T00:53:27+00:00, 5, 6, LOSE
93, 6, 225, 2020-09-01T00:58:14+00:00, 14, 4, WIN
93, 7, 225, 2020-09-01T01:03:01+00:00, 15, 5, WIN
93, 8, 225, 2020-09-01T01:07:48+00:00, 13, 9, WIN
94, 1, 225, 2020-09-01T01:12:42+00:00, 9, 1, WIN
94, 2, 225, 2020-09-01T01:17:30+00:00, 11, 1, WIN
94, 3, 225, 2020-09-01T01:22:17+00:00, 10, 0, WIN
94, 4, 225, 2020-09-01T01:27:04+00:00, 9, 2, WIN
94, 5, 225, 2020-09-01T01:31:52+00:00, 11, 4, WIN
94, 6, 225, 2020-09-01T01:36:39+00:00, 13, 3, WIN
94, 7, 225, 2020-09-01T01:41:25+00:00, 12, 2, WIN
94, 8, 225, 2020-09-01T01:46:12+00:00, 6, 5, WIN
95, 1, 225, 2020-09-01T01:51:07+00:00, 10, 1, WIN
