iteration, enemy_level, game_time(s), date, my_score, enemy_score, battle_result
678, 1, 225, 2020-08-12T23:33:56+00:00, 17, 13, WIN
678, 2, 225, 2020-08-12T23:38:44+00:00, 9, 2, WIN
678, 3, 225, 2020-08-12T23:43:32+00:00, 18, 9, WIN
679, 1, 225, 2020-08-12T23:48:27+00:00, 16, 8, WIN
679, 2, 225, 2020-08-12T23:53:15+00:00, 10, 1, WIN
679, 3, 225, 2020-08-12T23:58:02+00:00, 10, 0, WIN
680, 1, 225, 2020-08-13T00:02:57+00:00, 16, 10, WIN
680, 2, 225, 2020-08-13T00:07:45+00:00, 9, 2, WIN
680, 3, 225, 2020-08-13T00:12:32+00:00, 10, 12, LOSE
681, 1, 225, 2020-08-13T00:17:27+00:00, 17, 10, WIN
681, 2, 225, 2020-08-13T00:22:15+00:00, 10, 1, WIN
681, 3, 225, 2020-08-13T00:27:03+00:00, 8, 14, LOSE
682, 1, 225, 2020-08-13T00:31:57+00:00, 13, 12, WIN
682, 2, 225, 2020-08-13T00:36:45+00:00, 9, 2, WIN
682, 3, 225, 2020-08-13T00:41:33+00:00, 8, 14, LOSE
683, 1, 225, 2020-08-13T00:46:30+00:00, 12, 13, LOSE
683, 2, 225, 2020-08-13T00:51:46+00:00, 0
0
0
0
0
0
0
0
0
0, 0
0
0
0
0
0
0
0
0
0, LOSE
683, 3, 225, 2020-08-13T00:56:34+00:00, 10, 0, WIN
684, 1, 225, 2020-08-13T01:01:28+00:00, 10, 9, WIN
684, 2, 225, 2020-08-13T01:06:17+00:00, 9, 2, WIN
684, 3, 225, 2020-08-13T01:11:05+00:00, 13, 1, WIN
685, 1, 225, 2020-08-13T01:15:59+00:00, 12, 7, WIN
685, 2, 225, 2020-08-13T01:20:47+00:00, 9, 2, WIN
685, 3, 225, 2020-08-13T01:25:34+00:00, 13, 12, WIN
686, 1, 225, 2020-08-13T01:30:29+00:00, 10, 0, WIN
686, 2, 225, 2020-08-13T01:35:16+00:00, 9, 2, WIN
686, 3, 225, 2020-08-13T01:40:04+00:00, 9, 13, LOSE
687, 1, 225, 2020-08-13T01:44:58+00:00, 10, 0, WIN
687, 2, 225, 2020-08-13T01:49:46+00:00, 9, 2, WIN
687, 3, 225, 2020-08-13T01:54:34+00:00, 12, 0, WIN
688, 1, 225, 2020-08-13T01:59:28+00:00, 16, 12, WIN
688, 2, 225, 2020-08-13T02:04:16+00:00, 9, 2, WIN
688, 3, 225, 2020-08-13T02:09:05+00:00, 10, 12, LOSE
689, 1, 225, 2020-08-13T02:13:59+00:00, 17, 10, WIN
689, 2, 225, 2020-08-13T02:18:47+00:00, 9, 2, WIN
689, 3, 225, 2020-08-13T02:23:35+00:00, 10, 0, WIN
690, 1, 225, 2020-08-13T02:28:29+00:00, 16, 4, WIN
690, 2, 225, 2020-08-13T02:33:17+00:00, 9, 2, WIN
690, 3, 225, 2020-08-13T02:38:05+00:00, 10, 0, WIN
691, 1, 225, 2020-08-13T02:42:59+00:00, 10, 9, WIN
691, 2, 225, 2020-08-13T02:47:47+00:00, 9, 2, WIN
691, 3, 225, 2020-08-13T02:52:35+00:00, 8, 8, LOSE
692, 1, 225, 2020-08-13T02:57:29+00:00, 12, 10, WIN
692, 2, 225, 2020-08-13T03:02:17+00:00, 12, 2, WIN
692, 3, 225, 2020-08-13T03:07:05+00:00, 13, 1, WIN
693, 1, 225, 2020-08-13T03:11:59+00:00, 17, 13, WIN
693, 2, 225, 2020-08-13T03:16:47+00:00, 9, 2, WIN
693, 3, 225, 2020-08-13T03:21:35+00:00, 8, 13, LOSE
694, 1, 225, 2020-08-13T03:26:29+00:00, 18, 12, WIN
694, 2, 225, 2020-08-13T03:31:17+00:00, 9, 2, WIN
694, 3, 225, 2020-08-13T03:36:05+00:00, 12, 2, WIN
695, 1, 225, 2020-08-13T03:40:59+00:00, 17, 10, WIN
695, 2, 225, 2020-08-13T03:45:47+00:00, 9, 2, WIN
695, 3, 225, 2020-08-13T03:50:35+00:00, 10, 0, WIN
696, 1, 225, 2020-08-13T03:55:29+00:00, 15, 10, WIN
696, 2, 225, 2020-08-13T04:00:17+00:00, 9, 2, WIN
696, 3, 225, 2020-08-13T04:05:05+00:00, 10, 0, WIN
697, 1, 225, 2020-08-13T04:09:59+00:00, 18, 14, WIN
697, 2, 225, 2020-08-13T04:14:47+00:00, 9, 2, WIN
697, 3, 225, 2020-08-13T04:19:35+00:00, 10, 0, WIN
698, 1, 225, 2020-08-13T04:24:30+00:00, 17, 4, WIN
698, 2, 225, 2020-08-13T04:29:18+00:00, 9, 2, WIN
698, 3, 225, 2020-08-13T04:34:06+00:00, 10, 0, WIN
699, 1, 225, 2020-08-13T04:39:01+00:00, 17, 5, WIN
699, 2, 225, 2020-08-13T04:43:49+00:00, 9, 2, WIN
699, 3, 225, 2020-08-13T04:48:37+00:00, 9, 13, LOSE
700, 1, 225, 2020-08-13T04:53:32+00:00, 15, 11, WIN
700, 2, 225, 2020-08-13T04:58:19+00:00, 9, 2, WIN
700, 3, 225, 2020-08-13T05:03:07+00:00, 9, 13, LOSE
701, 1, 225, 2020-08-13T05:08:01+00:00, 11, 5, WIN
701, 2, 225, 2020-08-13T05:12:49+00:00, 9, 2, WIN
701, 3, 225, 2020-08-13T05:17:37+00:00, 10, 0, WIN
702, 1, 225, 2020-08-13T05:22:31+00:00, 12, 10, WIN
702, 2, 225, 2020-08-13T05:27:19+00:00, 9, 2, WIN
702, 3, 225, 2020-08-13T05:32:07+00:00, 13, 1, WIN
#--> latest commit:069be8a2fd744ada7f52566a678f0d406b7a0b67
703, 1, 225, 2020-08-13T05:37:02+00:00, 16, 7, WIN
703, 2, 225, 2020-08-13T05:41:50+00:00, 9, 2, WIN
703, 3, 225, 2020-08-13T05:46:38+00:00, 17, 7, WIN
704, 1, 225, 2020-08-13T05:51:33+00:00, 17, 10, WIN
704, 2, 225, 2020-08-13T05:56:21+00:00, 9, 2, WIN
704, 3, 225, 2020-08-13T06:01:09+00:00, 10, 0, WIN
705, 1, 225, 2020-08-13T06:06:03+00:00, 11, 13, LOSE
705, 2, 225, 2020-08-13T06:10:51+00:00, 9, 2, WIN
705, 3, 225, 2020-08-13T06:15:39+00:00, 9, 2, WIN
706, 1, 225, 2020-08-13T06:20:34+00:00, 9, 13, LOSE
706, 2, 225, 2020-08-13T06:25:22+00:00, 9, 2, WIN
706, 3, 225, 2020-08-13T06:30:10+00:00, 10, 0, WIN
707, 1, 225, 2020-08-13T06:35:04+00:00, 10, 0, WIN
707, 2, 225, 2020-08-13T06:39:52+00:00, 9, 2, WIN
707, 3, 225, 2020-08-13T06:44:40+00:00, 12, 1, WIN
#--> latest commit:c202f17d687b0d9d6f95596b22eff49af38be01e
708, 1, 225, 2020-08-13T06:49:35+00:00, 18, 12, WIN
708, 2, 225, 2020-08-13T06:54:23+00:00, 9, 2, WIN
708, 3, 225, 2020-08-13T06:59:11+00:00, 10, 0, WIN
#--> latest commit:f30bfd5ab35cd33e735f03976d2324dd3c3b74f1
709, 1, 225, 2020-08-13T07:04:06+00:00, 17, 4, WIN
709, 2, 225, 2020-08-13T07:08:54+00:00, 9, 2, WIN
709, 3, 225, 2020-08-13T07:13:42+00:00, 10, 0, WIN
#--> latest commit:93731a1320f46e5f5d152e92521089ffd0e9da22
710, 1, 225, 2020-08-13T07:18:37+00:00, 15, 13, WIN
710, 2, 225, 2020-08-13T07:23:25+00:00, 9, 2, WIN
710, 3, 225, 2020-08-13T07:28:13+00:00, 12, 1, WIN
711, 1, 225, 2020-08-13T07:33:07+00:00, 19, 9, WIN
711, 2, 225, 2020-08-13T07:37:55+00:00, 10, 1, WIN
711, 3, 225, 2020-08-13T07:42:43+00:00, 11, 0, WIN
712, 1, 225, 2020-08-13T07:47:37+00:00, 13, 1, WIN
712, 2, 225, 2020-08-13T07:52:25+00:00, 9, 2, WIN
712, 3, 225, 2020-08-13T07:57:13+00:00, 12, 1, WIN
713, 1, 225, 2020-08-13T08:02:07+00:00, 15, 2, WIN
713, 2, 225, 2020-08-13T08:06:56+00:00, 12, 1, WIN
713, 3, 225, 2020-08-13T08:11:43+00:00, 13, 1, WIN
714, 1, 225, 2020-08-13T08:16:38+00:00, 12, 1, WIN
714, 2, 225, 2020-08-13T08:21:26+00:00, 9, 2, WIN
714, 3, 225, 2020-08-13T08:26:14+00:00, 9, 13, LOSE
715, 1, 225, 2020-08-13T08:31:08+00:00, 15, 1, WIN
715, 2, 225, 2020-08-13T08:35:56+00:00, 10, 1, WIN
715, 3, 225, 2020-08-13T08:40:44+00:00, 8, 12, LOSE
716, 1, 225, 2020-08-13T08:45:38+00:00, 11, 1, WIN
716, 2, 225, 2020-08-13T08:50:26+00:00, 10, 0, WIN
716, 3, 225, 2020-08-13T08:55:14+00:00, 9, 12, LOSE
717, 1, 225, 2020-08-13T09:00:08+00:00, 14, 1, WIN
717, 2, 225, 2020-08-13T09:04:57+00:00, 8, 1, WIN
717, 3, 225, 2020-08-13T09:09:45+00:00, 10, 15, LOSE
718, 1, 225, 2020-08-13T09:14:39+00:00, 14, 4, WIN
718, 2, 225, 2020-08-13T09:19:26+00:00, 9, 10, LOSE
718, 3, 225, 2020-08-13T09:24:14+00:00, 10, 0, WIN
719, 1, 225, 2020-08-13T09:29:09+00:00, 15, 1, WIN
719, 2, 225, 2020-08-13T09:33:57+00:00, 9, 2, WIN
719, 3, 225, 2020-08-13T09:38:45+00:00, 12, 0, WIN
720, 1, 225, 2020-08-13T09:43:39+00:00, 12, 1, WIN
720, 2, 225, 2020-08-13T09:48:27+00:00, 9, 2, WIN
720, 3, 225, 2020-08-13T09:53:15+00:00, 11, 1, WIN
721, 1, 225, 2020-08-13T09:58:09+00:00, 11, 1, WIN
721, 2, 225, 2020-08-13T10:02:57+00:00, 9, 2, WIN
721, 3, 225, 2020-08-13T10:07:45+00:00, 12, 13, LOSE
722, 1, 225, 2020-08-13T10:12:39+00:00, 11, 1, WIN
722, 2, 225, 2020-08-13T10:17:27+00:00, 8, 2, WIN
722, 3, 225, 2020-08-13T10:22:15+00:00, 12, 0, WIN
723, 1, 225, 2020-08-13T10:27:09+00:00, 16, 4, WIN
723, 2, 225, 2020-08-13T10:31:58+00:00, 8, 2, WIN
723, 3, 225, 2020-08-13T10:36:46+00:00, 6, 2, WIN
724, 1, 225, 2020-08-13T10:41:40+00:00, 13, 10, WIN
724, 2, 225, 2020-08-13T10:46:28+00:00, 19, 13, WIN
724, 3, 225, 2020-08-13T10:51:16+00:00, 11, 1, WIN
725, 1, 225, 2020-08-13T10:56:10+00:00, 12, 1, WIN
725, 2, 225, 2020-08-13T11:00:58+00:00, 8, 2, WIN
725, 3, 225, 2020-08-13T11:05:46+00:00, 9, 5, WIN
726, 1, 225, 2020-08-13T11:10:41+00:00, 14, 1, WIN
726, 2, 225, 2020-08-13T11:15:28+00:00, 10, 0, WIN
726, 3, 225, 2020-08-13T11:20:16+00:00, 11, 1, WIN
727, 1, 225, 2020-08-13T11:25:11+00:00, 15, 1, WIN
727, 2, 225, 2020-08-13T11:29:59+00:00, 8, 2, WIN
727, 3, 225, 2020-08-13T11:34:47+00:00, 10, 0, WIN
728, 1, 225, 2020-08-13T11:39:41+00:00, 15, 1, WIN
728, 2, 225, 2020-08-13T11:44:29+00:00, 9, 2, WIN
728, 3, 225, 2020-08-13T11:49:17+00:00, 11, 0, WIN
729, 1, 225, 2020-08-13T11:54:11+00:00, 15, 4, WIN
729, 2, 225, 2020-08-13T11:58:59+00:00, 9, 6, WIN
729, 3, 225, 2020-08-13T12:03:47+00:00, 13, 1, WIN
730, 1, 225, 2020-08-13T12:08:42+00:00, 20, 9, WIN
730, 2, 225, 2020-08-13T12:13:29+00:00, 8, 2, WIN
730, 3, 225, 2020-08-13T12:18:17+00:00, 8, 12, LOSE
731, 1, 225, 2020-08-13T12:23:12+00:00, 13, 10, WIN
731, 2, 225, 2020-08-13T12:28:00+00:00, 10, 0, WIN
731, 3, 225, 2020-08-13T12:32:49+00:00, 10, 0, WIN
732, 1, 225, 2020-08-13T12:37:43+00:00, 15, 1, WIN
732, 2, 225, 2020-08-13T12:42:31+00:00, 8, 2, WIN
732, 3, 225, 2020-08-13T12:47:19+00:00, 12, 1, WIN
733, 1, 225, 2020-08-13T12:52:13+00:00, 15, 1, WIN
733, 2, 225, 2020-08-13T12:57:01+00:00, 9, 13, LOSE
733, 3, 225, 2020-08-13T13:01:49+00:00, 12, 0, WIN
734, 1, 225, 2020-08-13T13:06:44+00:00, 22, 9, WIN
734, 2, 225, 2020-08-13T13:11:32+00:00, 14, 1, WIN
734, 3, 225, 2020-08-13T13:16:20+00:00, 11, 1, WIN
735, 1, 225, 2020-08-13T13:21:14+00:00, 13, 10, WIN
735, 2, 225, 2020-08-13T13:26:02+00:00, 11, 0, WIN
735, 3, 225, 2020-08-13T13:30:50+00:00, 10, 0, WIN
736, 1, 225, 2020-08-13T13:35:45+00:00, 16, 4, WIN
736, 2, 225, 2020-08-13T13:40:32+00:00, 9, 2, WIN
736, 3, 225, 2020-08-13T13:45:20+00:00, 12, 1, WIN
737, 1, 225, 2020-08-13T13:50:15+00:00, 14, 1, WIN
737, 2, 225, 2020-08-13T13:55:03+00:00, 11, 0, WIN
737, 3, 225, 2020-08-13T13:59:50+00:00, 6, 13, LOSE
738, 1, 225, 2020-08-13T14:04:45+00:00, 11, 1, WIN
738, 2, 225, 2020-08-13T14:09:33+00:00, 8, 2, WIN
738, 3, 225, 2020-08-13T14:14:21+00:00, 12, 10, WIN
739, 1, 225, 2020-08-13T14:19:15+00:00, 14, 1, WIN
739, 2, 225, 2020-08-13T14:24:03+00:00, 9, 2, WIN
739, 3, 225, 2020-08-13T14:28:51+00:00, 12, 1, WIN
740, 1, 225, 2020-08-13T14:33:46+00:00, 14, 1, WIN
740, 2, 225, 2020-08-13T14:38:33+00:00, 8, 1, WIN
740, 3, 225, 2020-08-13T14:43:21+00:00, 13, 1, WIN
741, 1, 225, 2020-08-13T14:48:16+00:00, 15, 4, WIN
741, 2, 225, 2020-08-13T14:53:04+00:00, 9, 1, WIN
741, 3, 225, 2020-08-13T14:57:51+00:00, 14, 2, WIN
742, 1, 225, 2020-08-13T15:02:46+00:00, 19, 9, WIN
742, 2, 225, 2020-08-13T15:07:34+00:00, 8, 2, WIN
742, 3, 225, 2020-08-13T15:12:23+00:00, 12, 13, LOSE
743, 1, 225, 2020-08-13T15:17:18+00:00, 4, 1, WIN
743, 2, 225, 2020-08-13T15:22:06+00:00, 9, 2, WIN
743, 3, 225, 2020-08-13T15:26:54+00:00, 12, 12, LOSE
744, 1, 225, 2020-08-13T15:31:49+00:00, 20, 9, WIN
744, 2, 225, 2020-08-13T15:36:37+00:00, 9, 2, WIN
744, 3, 225, 2020-08-13T15:41:25+00:00, 10, 12, LOSE
745, 1, 225, 2020-08-13T15:46:19+00:00, 15, 1, WIN
745, 2, 225, 2020-08-13T15:51:07+00:00, 9, 2, WIN
745, 3, 225, 2020-08-13T15:55:55+00:00, 10, 5, WIN
746, 1, 225, 2020-08-13T16:00:49+00:00, 19, 9, WIN
746, 2, 225, 2020-08-13T16:05:37+00:00, 14, 1, WIN
746, 3, 225, 2020-08-13T16:10:25+00:00, 10, 0, WIN
747, 1, 225, 2020-08-13T16:15:20+00:00, 15, 1, WIN
747, 2, 225, 2020-08-13T16:20:07+00:00, 10, 0, WIN
747, 3, 225, 2020-08-13T16:24:55+00:00, 11, 1, WIN
748, 1, 225, 2020-08-13T16:29:50+00:00, 14, 4, WIN
748, 2, 225, 2020-08-13T16:34:38+00:00, 11, 0, WIN
748, 3, 225, 2020-08-13T16:39:26+00:00, 9, 13, LOSE
749, 1, 225, 2020-08-13T16:44:21+00:00, 14, 1, WIN
749, 2, 225, 2020-08-13T16:49:09+00:00, 9, 2, WIN
749, 3, 225, 2020-08-13T16:53:57+00:00, 11, 1, WIN
750, 1, 225, 2020-08-13T16:58:52+00:00, 14, 4, WIN
750, 2, 225, 2020-08-13T17:03:40+00:00, 10, 1, WIN
750, 3, 225, 2020-08-13T17:08:28+00:00, 10, 0, WIN
751, 1, 225, 2020-08-13T17:13:22+00:00, 15, 1, WIN
751, 2, 225, 2020-08-13T17:18:10+00:00, 6, 5, WIN
751, 3, 225, 2020-08-13T17:22:58+00:00, 9, 12, LOSE
752, 1, 225, 2020-08-13T17:27:53+00:00, 15, 1, WIN
752, 2, 225, 2020-08-13T17:32:40+00:00, 11, 0, WIN
752, 3, 225, 2020-08-13T17:37:28+00:00, 9, 12, LOSE
753, 1, 225, 2020-08-13T17:42:23+00:00, 20, 9, WIN
753, 2, 225, 2020-08-13T17:47:11+00:00, 9, 2, WIN
753, 3, 225, 2020-08-13T17:51:59+00:00, 9, 10, LOSE
754, 1, 225, 2020-08-13T17:56:53+00:00, 19, 6, WIN
754, 2, 225, 2020-08-13T18:01:41+00:00, 10, 1, WIN
754, 3, 225, 2020-08-13T18:06:29+00:00, 13, 1, WIN
755, 1, 225, 2020-08-13T18:11:24+00:00, 15, 1, WIN
755, 2, 225, 2020-08-13T18:16:12+00:00, 9, 2, WIN
755, 3, 225, 2020-08-13T18:21:00+00:00, 11, 1, WIN
756, 1, 225, 2020-08-13T18:25:55+00:00, 11, 1, WIN
756, 2, 225, 2020-08-13T18:30:43+00:00, 8, 2, WIN
756, 3, 225, 2020-08-13T18:35:31+00:00, 10, 0, WIN
757, 1, 225, 2020-08-13T18:40:25+00:00, 11, 1, WIN
757, 2, 225, 2020-08-13T18:45:14+00:00, 9, 2, WIN
757, 3, 225, 2020-08-13T18:50:02+00:00, 13, 1, WIN
758, 1, 225, 2020-08-13T18:54:56+00:00, 12, 10, WIN
758, 2, 225, 2020-08-13T18:59:44+00:00, 9, 2, WIN
758, 3, 225, 2020-08-13T19:04:32+00:00, 13, 12, WIN
759, 1, 225, 2020-08-13T19:09:27+00:00, 15, 1, WIN
759, 2, 225, 2020-08-13T19:14:15+00:00, 8, 2, WIN
759, 3, 225, 2020-08-13T19:19:03+00:00, 12, 1, WIN
760, 1, 225, 2020-08-13T19:23:58+00:00, 11, 1, WIN
760, 2, 225, 2020-08-13T19:28:45+00:00, 10, 6, WIN
760, 3, 225, 2020-08-13T19:33:33+00:00, 11, 1, WIN
761, 1, 225, 2020-08-13T19:38:28+00:00, 11, 1, WIN
761, 2, 225, 2020-08-13T19:43:16+00:00, 10, 1, WIN
761, 3, 225, 2020-08-13T19:48:03+00:00, 10, 0, WIN
762, 1, 225, 2020-08-13T19:52:58+00:00, 20, 9, WIN
762, 2, 225, 2020-08-13T19:57:45+00:00, 9, 2, WIN
762, 3, 225, 2020-08-13T20:02:33+00:00, 10, 0, WIN
763, 1, 225, 2020-08-13T20:07:28+00:00, 11, 1, WIN
763, 2, 225, 2020-08-13T20:12:16+00:00, 13, 1, WIN
763, 3, 225, 2020-08-13T20:17:04+00:00, 12, 0, WIN
764, 1, 225, 2020-08-13T20:21:59+00:00, 15, 1, WIN
764, 2, 225, 2020-08-13T20:26:47+00:00, 9, 2, WIN
764, 3, 225, 2020-08-13T20:31:35+00:00, 8, 13, LOSE
765, 1, 225, 2020-08-13T20:36:29+00:00, 11, 1, WIN
765, 2, 225, 2020-08-13T20:41:17+00:00, 8, 2, WIN
765, 3, 225, 2020-08-13T20:46:05+00:00, 12, 11, WIN
766, 1, 225, 2020-08-13T20:50:59+00:00, 14, 4, WIN
766, 2, 225, 2020-08-13T20:55:47+00:00, 10, 0, WIN
766, 3, 225, 2020-08-13T21:00:35+00:00, 12, 0, WIN
767, 1, 225, 2020-08-13T21:05:29+00:00, 15, 1, WIN
767, 2, 225, 2020-08-13T21:10:19+00:00, 10, 1, WIN
767, 3, 225, 2020-08-13T21:15:08+00:00, 10, 8, WIN
768, 1, 225, 2020-08-13T21:20:03+00:00, 20, 9, WIN
768, 2, 225, 2020-08-13T21:24:52+00:00, 10, 1, WIN
768, 3, 225, 2020-08-13T21:29:41+00:00, 12, 13, LOSE
769, 1, 225, 2020-08-13T21:34:35+00:00, 11, 1, WIN
769, 2, 225, 2020-08-13T21:39:23+00:00, 10, 1, WIN
769, 3, 225, 2020-08-13T21:44:11+00:00, 8, 7, WIN
770, 1, 225, 2020-08-13T21:49:06+00:00, 15, 1, WIN
770, 2, 225, 2020-08-13T21:53:54+00:00, 8, 2, WIN
770, 3, 225, 2020-08-13T21:58:42+00:00, 11, 0, WIN
771, 1, 225, 2020-08-13T22:03:36+00:00, 11, 1, WIN
771, 2, 225, 2020-08-13T22:08:24+00:00, 8, 2, WIN
771, 3, 225, 2020-08-13T22:13:11+00:00, 10, 0, WIN
772, 1, 225, 2020-08-13T22:18:06+00:00, 13, 10, WIN
772, 2, 225, 2020-08-13T22:22:54+00:00, 8, 2, WIN
772, 3, 225, 2020-08-13T22:27:42+00:00, 11, 0, WIN
773, 1, 225, 2020-08-13T22:32:37+00:00, 14, 1, WIN
773, 2, 225, 2020-08-13T22:37:25+00:00, 9, 2, WIN
773, 3, 225, 2020-08-13T22:42:13+00:00, 12, 1, WIN
774, 1, 225, 2020-08-13T22:47:08+00:00, 11, 11, LOSE
774, 2, 225, 2020-08-13T22:51:56+00:00, 9, 1, WIN
774, 3, 225, 2020-08-13T22:56:44+00:00, 11, 1, WIN
775, 1, 225, 2020-08-13T23:01:39+00:00, 11, 1, WIN
775, 2, 225, 2020-08-13T23:06:27+00:00, 15, 1, WIN
775, 3, 225, 2020-08-13T23:11:15+00:00, 11, 1, WIN
776, 1, 225, 2020-08-13T23:16:10+00:00, 15, 1, WIN
776, 2, 225, 2020-08-13T23:20:58+00:00, 9, 1, WIN
776, 3, 225, 2020-08-13T23:25:46+00:00, 12, 13, LOSE
777, 1, 225, 2020-08-13T23:30:40+00:00, 11, 1, WIN
777, 2, 225, 2020-08-13T23:35:28+00:00, 9, 1, WIN
777, 3, 225, 2020-08-13T23:40:16+00:00, 12, 0, WIN
778, 1, 225, 2020-08-13T23:45:11+00:00, 17, 12, WIN
778, 2, 225, 2020-08-13T23:49:59+00:00, 8, 2, WIN
778, 3, 225, 2020-08-13T23:54:46+00:00, 12, 0, WIN
779, 1, 225, 2020-08-13T23:59:40+00:00, 11, 13, LOSE
779, 2, 225, 2020-08-14T00:04:29+00:00, 9, 2, WIN
779, 3, 225, 2020-08-14T00:09:17+00:00, 12, 1, WIN
780, 1, 225, 2020-08-14T00:14:11+00:00, 12, 2, WIN
780, 2, 225, 2020-08-14T00:18:59+00:00, 9, 13, LOSE
780, 3, 225, 2020-08-14T00:23:47+00:00, 12, 0, WIN
781, 1, 225, 2020-08-14T00:28:42+00:00, 9, 10, LOSE
781, 2, 225, 2020-08-14T00:33:29+00:00, 9, 2, WIN
781, 3, 225, 2020-08-14T00:38:17+00:00, 9, 13, LOSE
782, 1, 225, 2020-08-14T00:43:12+00:00, 14, 1, WIN
782, 2, 225, 2020-08-14T00:48:00+00:00, 9, 2, WIN
782, 3, 225, 2020-08-14T00:52:48+00:00, 13, 14, LOSE
783, 1, 225, 2020-08-14T00:57:42+00:00, 11, 1, WIN
783, 2, 225, 2020-08-14T01:02:30+00:00, 9, 2, WIN
783, 3, 225, 2020-08-14T01:07:18+00:00, 9, 12, LOSE
784, 1, 225, 2020-08-14T01:12:12+00:00, 15, 1, WIN
784, 2, 225, 2020-08-14T01:17:00+00:00, 10, 1, WIN
784, 3, 225, 2020-08-14T01:21:48+00:00, 11, 1, WIN
785, 1, 225, 2020-08-14T01:26:43+00:00, 19, 8, WIN
785, 2, 225, 2020-08-14T01:31:31+00:00, 8, 2, WIN
785, 3, 225, 2020-08-14T01:36:19+00:00, 14, 0, WIN
786, 1, 225, 2020-08-14T01:41:14+00:00, 14, 4, WIN
786, 2, 225, 2020-08-14T01:46:01+00:00, 9, 2, WIN
786, 3, 225, 2020-08-14T01:50:49+00:00, 12, 0, WIN
787, 1, 225, 2020-08-14T01:55:44+00:00, 13, 1, WIN
787, 2, 225, 2020-08-14T02:00:31+00:00, 9, 2, WIN
787, 3, 225, 2020-08-14T02:05:19+00:00, 11, 1, WIN
788, 1, 225, 2020-08-14T02:10:13+00:00, 15, 1, WIN
788, 2, 225, 2020-08-14T02:15:02+00:00, 9, 2, WIN
788, 3, 225, 2020-08-14T02:19:50+00:00, 7, 7, LOSE
789, 1, 225, 2020-08-14T02:24:44+00:00, 13, 10, WIN
789, 2, 225, 2020-08-14T02:29:32+00:00, 10, 1, WIN
789, 3, 225, 2020-08-14T02:34:20+00:00, 10, 12, LOSE
790, 1, 225, 2020-08-14T02:39:15+00:00, 21, 13, WIN
790, 2, 225, 2020-08-14T02:44:02+00:00, 9, 2, WIN
790, 3, 225, 2020-08-14T02:48:50+00:00, 10, 11, LOSE
791, 1, 225, 2020-08-14T02:53:45+00:00, 18, 13, WIN
791, 2, 225, 2020-08-14T02:58:32+00:00, 9, 2, WIN
791, 3, 225, 2020-08-14T03:03:20+00:00, 12, 0, WIN
792, 1, 225, 2020-08-14T03:08:15+00:00, 11, 1, WIN
792, 2, 225, 2020-08-14T03:13:03+00:00, 9, 2, WIN
792, 3, 225, 2020-08-14T03:17:51+00:00, 12, 0, WIN
793, 1, 225, 2020-08-14T03:22:45+00:00, 15, 1, WIN
793, 2, 225, 2020-08-14T03:27:33+00:00, 8, 2, WIN
793, 3, 225, 2020-08-14T03:32:21+00:00, 12, 0, WIN
794, 1, 225, 2020-08-14T03:37:15+00:00, 15, 2, WIN
794, 2, 225, 2020-08-14T03:42:04+00:00, 5, 13, LOSE
794, 3, 225, 2020-08-14T03:46:51+00:00, 10, 0, WIN
795, 1, 225, 2020-08-14T03:51:46+00:00, 15, 1, WIN
795, 2, 225, 2020-08-14T03:56:34+00:00, 9, 2, WIN
795, 3, 225, 2020-08-14T04:01:22+00:00, 10, 0, WIN
796, 1, 225, 2020-08-14T04:06:17+00:00, 11, 1, WIN
796, 2, 225, 2020-08-14T04:11:04+00:00, 9, 2, WIN
796, 3, 225, 2020-08-14T04:15:52+00:00, 11, 0, WIN
797, 1, 225, 2020-08-14T04:20:47+00:00, 20, 9, WIN
797, 2, 225, 2020-08-14T04:25:35+00:00, 10, 1, WIN
797, 3, 225, 2020-08-14T04:30:23+00:00, 11, 11, LOSE
798, 1, 225, 2020-08-14T04:35:17+00:00, 15, 13, WIN
798, 2, 225, 2020-08-14T04:40:05+00:00, 9, 2, WIN
798, 3, 225, 2020-08-14T04:44:53+00:00, 11, 0, WIN
799, 1, 225, 2020-08-14T04:49:48+00:00, 16, 4, WIN
799, 2, 225, 2020-08-14T04:54:36+00:00, 10, 1, WIN
799, 3, 225, 2020-08-14T04:59:24+00:00, 10, 12, LOSE
800, 1, 225, 2020-08-14T05:04:19+00:00, 18, 10, WIN
800, 2, 225, 2020-08-14T05:09:07+00:00, 8, 2, WIN
800, 3, 225, 2020-08-14T05:13:55+00:00, 10, 0, WIN
801, 1, 225, 2020-08-14T05:18:49+00:00, 19, 9, WIN
801, 2, 225, 2020-08-14T05:23:37+00:00, 16, 2, WIN
801, 3, 225, 2020-08-14T05:28:25+00:00, 11, 14, LOSE
802, 1, 225, 2020-08-14T05:33:20+00:00, 15, 1, WIN
802, 2, 225, 2020-08-14T05:38:07+00:00, 12, 2, WIN
802, 3, 225, 2020-08-14T05:42:56+00:00, 15, 11, WIN
803, 1, 225, 2020-08-14T05:47:50+00:00, 15, 1, WIN
803, 2, 225, 2020-08-14T05:52:38+00:00, 8, 2, WIN
803, 3, 225, 2020-08-14T05:57:26+00:00, 13, 1, WIN
804, 1, 225, 2020-08-14T06:02:20+00:00, 11, 13, LOSE
804, 2, 225, 2020-08-14T06:07:09+00:00, 9, 2, WIN
804, 3, 225, 2020-08-14T06:11:57+00:00, 9, 13, LOSE
