iteration, enemy_level, game_time(s), date, my_score, enemy_score, battle_result, my_side
#--> latest commit:9670e529bf871b672660c78c9cc72e285c7bb8fd 20220118112504 in burger_war_dev
9, 3, 190, 2022-01-20T07:05:53+09:00, 0, 11, LOSE, r
9, 4, 190, 2022-01-20T07:10:08+09:00, 0, 11, LOSE, r
9, 5, 190, 2022-01-20T07:14:21+09:00, 5, 15, LOSE, r
9, 6, 190, 2022-01-20T07:18:21+09:00, 8, 12, LOSE, r
9, 7, 190, 2022-01-20T07:22:34+09:00, 2, 13, LOSE, r
9, 8, 190, 2022-01-20T07:26:48+09:00, 3, 0, WIN, r
9, 9, 190, 2022-01-20T07:31:02+09:00, 8, 3, WIN, r
9, 10, 190, 2022-01-20T07:35:16+09:00, 2, 12, LOSE, r
9, 11, 190, 2022-01-20T07:39:29+09:00, 5, 15, LOSE, r
9, 12, 190, 2022-01-20T07:43:43+09:00, 3, 14, LOSE, r
